,X,FilingDate,TradeDate,Ticker,CompanyName,InsiderName,Title,TradeType,Price,Qty,Owned,delta_Own,Value,1d,1w,1m,6m,ticker
1161,,2008-06-04 16:50:36,2008-06-02,A,Agilent Technologies Inc,Kunz Heidi,Dir,A - Grant,36.9,508,19098,+3%,18750.0,2.0,-1.0,-4.0,-53.0,NMG+A
1162,,2008-06-04 16:48:21,2008-06-02,A,Agilent Technologies Inc,Joss Robert L,Dir,A - Grant,36.9,508,18300,+3%,18750.0,2.0,-1.0,-4.0,-53.0,NMG+A
1163,,2008-06-04 16:43:43,2008-06-02,A,Agilent Technologies Inc,Cullen James,Dir,A - Grant,36.9,1829,44336,+4%,67500.0,2.0,-1.0,-4.0,-53.0,NMG+A
1164,,2008-06-04 16:35:38,2008-06-02,A,Agilent Technologies Inc,Clark Paul N,Dir,A - Grant,36.9,508,13154,+4%,18750.0,2.0,-1.0,-4.0,-53.0,NMG+A
1165,D,2008-05-29 16:52:42,2008-05-27,A,Agilent Technologies Inc,Sullivan William P,"Pres, CEO",M - OptEx,32.49,20498,198148,+12%,665980.0,1.0,0.0,-4.0,-50.0,NMG+A
1166,D,2008-05-29 16:52:42,2008-05-27,A,Agilent Technologies Inc,Sullivan William P,"Pres, CEO",S - Sale+OE,36.33,-20498,198148,-9%,-744614.0,1.0,0.0,-4.0,-50.0,NMG+A
1167,,2008-03-05 14:44:54,2008-03-03,A,Agilent Technologies Inc,Rand A Barry,Dir,A - Grant,30.74,2742,15863,+21%,84300.0,0.0,-1.0,3.0,13.0,NMG+A
1168,,2008-03-05 14:43:10,2008-03-03,A,Agilent Technologies Inc,Lawrence David M,Dir,A - Grant,30.74,2336,18866,+14%,71800.0,0.0,-1.0,3.0,13.0,NMG+A
1169,,2008-03-05 14:42:14,2008-03-03,A,Agilent Technologies Inc,Kunz Heidi,Dir,A - Grant,30.74,3596,18590,+24%,110550.0,0.0,-1.0,3.0,13.0,NMG+A
1170,,2008-03-05 14:39:43,2008-03-03,A,Agilent Technologies Inc,Koh Boon Hwee,Dir,A - Grant,30.74,2336,14992,+18%,71800.0,0.0,-1.0,3.0,13.0,NMG+A
1171,,2008-03-05 14:38:35,2008-03-03,A,Agilent Technologies Inc,Joss Robert L,Dir,A - Grant,30.74,2946,17792,+20%,90550.0,0.0,-1.0,3.0,13.0,NMG+A
1172,,2008-03-05 14:37:22,2008-03-03,A,Agilent Technologies Inc,Herbold Robert J,Dir,A - Grant,30.74,2336,11296,+26%,71800.0,0.0,-1.0,3.0,13.0,NMG+A
1173,,2008-03-05 14:36:15,2008-03-03,A,Agilent Technologies Inc,Cullen James,Dir,A - Grant,30.74,4532,42507,+12%,139300.0,0.0,-1.0,3.0,13.0,NMG+A
1174,,2008-03-05 14:33:16,2008-03-03,A,Agilent Technologies Inc,Clark Paul N,Dir,A - Grant,30.74,2946,12646,+30%,90550.0,0.0,-1.0,3.0,13.0,NMG+A
1175,,2007-12-26 18:31:26,2007-12-24,A,Agilent Technologies Inc,Dillon Adrian T,"EVP, Finance, Admin., CFO",S - Sale,36.93,-18000,202108,-8%,-664694.0,-1.0,-3.0,-12.0,-1.0,NMG+A
1176,D,2007-12-26 18:26:28,2007-12-24,A,Agilent Technologies Inc,Halloran Jean,SVP,M - OptEx,15.14,65000,63698,-4994%,984100.0,-1.0,-3.0,-12.0,-1.0,NMG+A
1177,D,2007-12-26 18:26:28,2007-12-24,A,Agilent Technologies Inc,Halloran Jean,SVP,S - Sale+OE,37.01,-74399,63698,-54%,-2753535.0,-1.0,-3.0,-12.0,-1.0,NMG+A
1178,,2007-12-05 16:21:21,2007-12-03,A,Agilent Technologies Inc,Rand A Barry,Dir,A - Grant,37.75,265,13120,+2%,10000.0,0.0,-4.0,-8.0,-1.0,NMG+A
1179,,2007-12-05 16:19:46,2007-12-03,A,Agilent Technologies Inc,Kunz Heidi,Dir,A - Grant,37.75,497,14994,+3%,18750.0,0.0,-4.0,-8.0,-1.0,NMG+A
1180,,2007-12-05 16:17:25,2007-12-03,A,Agilent Technologies Inc,Koh Boon Hwee,Dir,A - Grant,37.75,430,12656,+4%,16250.0,0.0,-4.0,-8.0,-1.0,NMG+A
1181,,2007-12-05 16:14:23,2007-12-03,A,Agilent Technologies Inc,Joss Robert L,Dir,A - Grant,37.75,430,14846,+3%,16250.0,0.0,-4.0,-8.0,-1.0,NMG+A
1182,,2007-12-05 16:10:42,2007-12-03,A,Agilent Technologies Inc,Cullen James,Dir,A - Grant,37.75,1722,37975,+5%,65000.0,0.0,-4.0,-8.0,-1.0,NMG+A
1183,,2007-12-05 16:01:14,2007-12-03,A,Agilent Technologies Inc,Clark Paul N,Dir,A - Grant,37.75,430,9701,+5%,16250.0,0.0,-4.0,-8.0,-1.0,NMG+A
1184,,2007-11-29 13:11:31,2007-11-28,A,Agilent Technologies Inc,Nordlund D Craig,"SVP, GC, Sec.",S - Sale,37.7,-21078,39215,-35%,-794625.0,-1.0,0.0,-1.0,-1.0,NMG+A
1185,D,2007-11-21 12:27:52,2007-11-19,A,Agilent Technologies Inc,Sullivan William P,"Pres, CEO",S - Sale+OE,35.93,-54405,198144,-22%,-1954899.0,1.0,4.0,0.0,-1.0,NMG+A
1186,,2007-11-16 14:56:53,2007-11-14,A,Agilent Technologies Inc,Sullivan William P,"Pres, CEO",A - Grant,34.2,200576,252549,+386%,6859699.0,9.0,10.0,5.0,8.0,NMG+A
1187,,2007-11-16 14:56:53,2007-11-14,A,Agilent Technologies Inc,Sullivan William P,"Pres, CEO",F - Tax,34.2,-47338,252549,-16%,-1618960.0,9.0,10.0,5.0,8.0,NMG+A
1188,,2007-11-16 14:54:59,2007-11-14,A,Agilent Technologies Inc,Nordlund D Craig,"SVP, GC, Sec.",A - Grant,34.2,38854,60293,+181%,1328807.0,9.0,10.0,5.0,8.0,NMG+A
1189,,2007-11-16 14:54:59,2007-11-14,A,Agilent Technologies Inc,Nordlund D Craig,"SVP, GC, Sec.",F - Tax,34.2,-17776,60293,-23%,-607939.0,9.0,10.0,5.0,8.0,NMG+A
1190,,2007-11-16 14:50:46,2007-11-14,A,Agilent Technologies Inc,Halloran Jean,SVP,A - Grant,34.2,34654,73097,+90%,1185167.0,9.0,10.0,5.0,8.0,NMG+A
1191,,2007-11-16 14:50:46,2007-11-14,A,Agilent Technologies Inc,Halloran Jean,SVP,F - Tax,34.2,-8180,73097,-10%,-279756.0,9.0,10.0,5.0,8.0,NMG+A
1192,,2007-11-16 14:47:42,2007-11-14,A,Agilent Technologies Inc,Dillon Adrian T,"EVP, Finance, Admin., CFO",A - Grant,34.2,107114,220108,+95%,3663299.0,9.0,10.0,5.0,8.0,NMG+A
1193,,2007-11-16 14:47:42,2007-11-14,A,Agilent Technologies Inc,Dillon Adrian T,"EVP, Finance, Admin., CFO",F - Tax,34.2,-25280,220108,-10%,-864576.0,9.0,10.0,5.0,8.0,NMG+A
1194,,2007-09-06 12:18:14,2007-09-04,A,Agilent Technologies Inc,Rand A Barry,Dir,A - Grant,36.46,274,12856,+2%,10000.0,1.0,0.0,3.0,-17.0,NMG+A
1195,,2007-09-06 12:17:09,2007-09-04,A,Agilent Technologies Inc,Kunz Heidi,Dir,A - Grant,36.46,514,14497,+4%,18750.0,1.0,0.0,3.0,-17.0,NMG+A
1196,,2007-09-06 12:15:44,2007-09-04,A,Agilent Technologies Inc,Koh Boon Hwee,Dir,A - Grant,36.46,446,12226,+4%,16250.0,1.0,0.0,3.0,-17.0,NMG+A
1197,,2007-09-06 12:14:23,2007-09-04,A,Agilent Technologies Inc,Joss Robert L,Dir,A - Grant,36.46,446,14416,+3%,16250.0,1.0,0.0,3.0,-17.0,NMG+A
1198,,2007-09-06 12:12:49,2007-09-04,A,Agilent Technologies Inc,Cullen James,Dir,A - Grant,36.46,1783,36253,+5%,65000.0,1.0,0.0,3.0,-17.0,NMG+A
1199,,2007-09-06 12:10:55,2007-09-04,A,Agilent Technologies Inc,Clark Paul N,Dir,A - Grant,36.46,446,9270,+5%,16250.0,1.0,0.0,3.0,-17.0,NMG+A
1200,AD,2007-06-21 17:21:15,2007-06-18,A,Agilent Technologies Inc,Van Ingen Chris,SVP,M - OptEx,29.34,73486,61893,-634%,2156344.0,-1.0,-2.0,1.0,-10.0,NMG+A
1201,AD,2007-06-21 17:21:15,2007-06-18,A,Agilent Technologies Inc,Van Ingen Chris,SVP,S - Sale+OE,39.09,-73486,61893,-54%,-2872444.0,-1.0,-2.0,1.0,-10.0,NMG+A
1202,D,2007-06-19 14:16:02,2007-06-18,A,Agilent Technologies Inc,Van Ingen Chris,SVP,M - OptEx,29.34,73486,61893,-634%,2156344.0,1.0,-1.0,2.0,-7.0,NMG+A
1203,D,2007-06-19 14:16:02,2007-06-18,A,Agilent Technologies Inc,Van Ingen Chris,SVP,S - Sale+OE,39.12,-73486,61893,-54%,-2874772.0,1.0,-1.0,2.0,-7.0,NMG+A
1204,,2007-06-05 14:25:44,2007-06-01,A,Agilent Technologies Inc,Rand A Barry,Dir,A - Grant,38.28,261,12581,+2%,10000.0,0.0,-2.0,3.0,-2.0,NMG+A
1205,,2007-06-05 14:25:42,2007-06-01,A,Agilent Technologies Inc,Kunz Heidi,Dir,A - Grant,38.28,490,13983,+4%,18750.0,0.0,-2.0,3.0,-2.0,NMG+A
1206,,2007-06-05 14:25:37,2007-06-01,A,Agilent Technologies Inc,Koh Boon Hwee,Dir,A - Grant,38.28,425,11780,+4%,16250.0,0.0,-2.0,3.0,-2.0,NMG+A
1207,,2007-06-05 14:25:34,2007-06-01,A,Agilent Technologies Inc,Joss Robert L,Dir,A - Grant,38.28,425,13970,+3%,16250.0,0.0,-2.0,3.0,-2.0,NMG+A
1208,,2007-06-05 14:25:31,2007-06-01,A,Agilent Technologies Inc,Cullen James,Dir,A - Grant,38.28,1698,34470,+5%,65000.0,0.0,-2.0,3.0,-2.0,NMG+A
1209,,2007-06-05 14:25:28,2007-06-01,A,Agilent Technologies Inc,Clark Paul N,Dir,A - Grant,38.28,425,8824,+5%,16250.0,0.0,-2.0,3.0,-2.0,NMG+A
1210,D,2007-05-25 12:57:59,2007-05-25,A,Agilent Technologies Inc,Halloran Jean,SVP,M - OptEx,33.9,2276,46373,+5%,77156.0,2.0,2.0,2.0,-3.0,NMG+A
1211,D,2007-05-25 12:57:59,2007-05-25,A,Agilent Technologies Inc,Halloran Jean,SVP,S - Sale+OE,37.82,-2276,46373,-5%,-86078.0,2.0,2.0,2.0,-3.0,NMG+A
1212,D,2007-05-18 14:25:09,2007-05-17,A,Agilent Technologies Inc,Sullivan William P,"Pres, CEO",M - OptEx,33.9,6376,99310,+7%,216146.0,1.0,0.0,3.0,-9.0,NMG+A
1213,D,2007-05-18 14:25:09,2007-05-17,A,Agilent Technologies Inc,Sullivan William P,"Pres, CEO",S - Sale+OE,37.82,-6376,99310,-6%,-241110.0,1.0,0.0,3.0,-9.0,NMG+A
1214,D,2007-05-18 14:25:05,2007-05-17,A,Agilent Technologies Inc,Nordlund D Craig,"SVP, GC, Sec.",G - Gift,0.0,-750,38848,-2%,-0.0,1.0,0.0,3.0,-9.0,NMG+A
1215,D,2007-05-18 14:25:05,2007-05-16,A,Agilent Technologies Inc,Nordlund D Craig,"SVP, GC, Sec.",M - OptEx,26.12,48563,38848,-500%,1268286.0,1.0,0.0,3.0,-9.0,NMG+A
1216,DM,2007-05-18 14:25:05,2007-05-16,A,Agilent Technologies Inc,Nordlund D Craig,"SVP, GC, Sec.",S - Sale+OE,37.57,-63019,38848,-62%,-2367832.0,1.0,0.0,3.0,-9.0,NMG+A
1217,M,2007-05-17 15:55:46,2007-04-30,A,Agilent Technologies Inc,Van Ingen Chris,SVP,A - Grant,37.69,54520,61893,+739%,2054965.0,0.0,2.0,2.0,-10.0,NMG+A
1218,,2007-05-17 15:55:46,2007-05-15,A,Agilent Technologies Inc,Van Ingen Chris,SVP,F - Tax,37.78,-1709,61893,-3%,-64566.0,0.0,2.0,2.0,-10.0,NMG+A
1219,,2007-05-17 15:55:42,2007-05-15,A,Agilent Technologies Inc,Sullivan William P,"Pres, CEO",A - Grant,37.78,114466,99310,-755%,4324525.0,0.0,2.0,2.0,-10.0,NMG+A
1220,,2007-05-17 15:55:42,2007-05-15,A,Agilent Technologies Inc,Sullivan William P,"Pres, CEO",F - Tax,37.78,-27015,99310,-21%,-1020627.0,0.0,2.0,2.0,-10.0,NMG+A
1221,M,2007-05-17 15:55:39,2007-04-30,A,Agilent Technologies Inc,Nordlund D Craig,"SVP, GC, Sec.",A - Grant,37.68,31871,54054,+144%,1200848.0,0.0,2.0,2.0,-10.0,NMG+A
1222,,2007-05-17 15:55:39,2007-05-15,A,Agilent Technologies Inc,Nordlund D Craig,"SVP, GC, Sec.",F - Tax,37.78,-7436,54054,-12%,-280932.0,0.0,2.0,2.0,-10.0,NMG+A
1223,M,2007-05-17 15:55:35,2007-04-30,A,Agilent Technologies Inc,Halloran Jean,SVP,A - Grant,37.65,31987,46373,+222%,1204223.0,0.0,2.0,2.0,-10.0,NMG+A
1224,,2007-05-17 15:55:35,2007-05-15,A,Agilent Technologies Inc,Halloran Jean,SVP,F - Tax,37.78,-457,46373,-1%,-17265.0,0.0,2.0,2.0,-10.0,NMG+A
1225,M,2007-05-17 15:55:31,2007-04-30,A,Agilent Technologies Inc,Dillon Adrian T,"EVP, Finance, Admin., CFO",A - Grant,37.72,73153,138020,+113%,2759474.0,0.0,2.0,2.0,-10.0,NMG+A
1226,,2007-05-17 15:55:31,2007-05-15,A,Agilent Technologies Inc,Dillon Adrian T,"EVP, Finance, Admin., CFO",F - Tax,37.78,-14504,138020,-10%,-547961.0,0.0,2.0,2.0,-10.0,NMG+A
1227,M,2007-04-04 16:45:39,2007-02-05,A,Agilent Technologies Inc,Lawrence David M,Dir,G - Gift,0.0,-2733,16530,-14%,-0.0,0.0,-1.0,5.0,6.0,NMG+A
1228,,2007-03-05 12:52:47,2007-03-01,A,Agilent Technologies Inc,Rand A Barry,Dir,A - Grant,31.41,2316,12320,+23%,72745.0,0.0,3.0,11.0,17.0,NMG+A
1229,,2007-03-05 12:52:44,2007-03-01,A,Agilent Technologies Inc,Lawrence David M,Dir,A - Grant,31.44,1996,19263,+12%,62745.0,0.0,3.0,11.0,17.0,NMG+A
1230,,2007-03-05 12:52:40,2007-03-01,A,Agilent Technologies Inc,Kunz Heidi,Dir,A - Grant,31.39,2596,13493,+24%,81495.0,0.0,3.0,11.0,17.0,NMG+A
1231,,2007-03-05 12:52:36,2007-03-01,A,Agilent Technologies Inc,Koh Boon Hwee,Dir,A - Grant,31.4,2516,11355,+28%,78995.0,0.0,3.0,11.0,17.0,NMG+A
1232,,2007-03-05 12:52:33,2007-03-01,A,Agilent Technologies Inc,Joss Robert L,Dir,A - Grant,31.4,2516,13545,+23%,78995.0,0.0,3.0,11.0,17.0,NMG+A
1233,,2007-03-05 12:52:29,2007-03-01,A,Agilent Technologies Inc,Herbold Robert J,Dir,A - Grant,31.44,1996,8960,+29%,62745.0,0.0,3.0,11.0,17.0,NMG+A
1234,,2007-03-05 12:52:26,2007-03-01,A,Agilent Technologies Inc,Cullen James,Dir,A - Grant,31.34,4076,32772,+14%,127745.0,0.0,3.0,11.0,17.0,NMG+A
1235,,2007-03-05 12:52:22,2007-03-01,A,Agilent Technologies Inc,Clark Paul N,Dir,A - Grant,31.4,2516,8400,+43%,78995.0,0.0,3.0,11.0,17.0,NMG+A
1236,D,2007-02-23 15:20:53,2007-02-21,A,Agilent Technologies Inc,Sullivan William P,"Pres, CEO",M - OptEx,15.14,262536,11866,-105%,3974795.0,1.0,-5.0,1.0,4.0,NMG+A
1237,D,2007-02-23 15:20:53,2007-02-21,A,Agilent Technologies Inc,Sullivan William P,"Pres, CEO",S - Sale+OE,32.75,-262536,11866,-96%,-8598054.0,1.0,-5.0,1.0,4.0,NMG+A
1238,,2006-12-06 14:17:19,2006-12-04,A,Agilent Technologies Inc,Rand A Barry,Dir,A - Grant,32.38,232,10004,+2%,7500.0,0.0,2.0,2.0,13.0,NMG+A
1239,,2006-12-06 14:17:16,2006-12-04,A,Agilent Technologies Inc,Lawrence David M,Dir,A - Grant,32.38,579,17268,+3%,18750.0,0.0,2.0,2.0,13.0,NMG+A
1240,,2006-12-06 14:17:12,2006-12-04,A,Agilent Technologies Inc,Kunz Heidi,Dir,A - Grant,32.38,579,10897,+6%,18750.0,0.0,2.0,2.0,13.0,NMG+A
1241,,2006-12-06 14:17:09,2006-12-04,A,Agilent Technologies Inc,Koh Boon Hwee,Dir,A - Grant,32.38,502,8840,+6%,16250.0,0.0,2.0,2.0,13.0,NMG+A
1242,,2006-12-06 14:17:05,2006-12-04,A,Agilent Technologies Inc,Joss Robert L,Dir,A - Grant,32.38,502,11030,+5%,16250.0,0.0,2.0,2.0,13.0,NMG+A
1243,,2006-12-06 14:17:03,2006-12-04,A,Agilent Technologies Inc,Cullen James,Dir,A - Grant,32.38,2007,28696,+8%,65000.0,0.0,2.0,2.0,13.0,NMG+A
1244,,2006-12-06 14:16:59,2006-12-04,A,Agilent Technologies Inc,Clark Paul N,Dir,A - Grant,32.38,502,5884,+9%,16250.0,0.0,2.0,2.0,13.0,NMG+A
1245,D,2006-11-17 16:46:03,2006-10-31,A,Agilent Technologies Inc,Van Ingen Chris,SVP,A - Grant,21.0,308,9082,+4%,6460.0,0.0,-1.0,1.0,14.0,NMG+A
1246,D,2006-11-17 16:45:56,2006-10-31,A,Agilent Technologies Inc,Nordlund D Craig,"SVP, GC, Sec.",A - Grant,21.0,506,29620,+2%,10623.0,0.0,-1.0,1.0,14.0,NMG+A
1247,D,2006-11-17 16:45:52,2006-10-31,A,Agilent Technologies Inc,Halloran Jean,SVP,A - Grant,21.0,345,14843,+2%,7249.0,0.0,-1.0,1.0,14.0,NMG+A
1248,A,2006-11-17 16:45:47,2005-10-31,A,Agilent Technologies Inc,Dillon Adrian T,"EVP, Finance, Admin., CFO",A - Grant,21.0,441,78396,+1%,9268.0,0.0,-1.0,1.0,14.0,NMG+A
1249,D,2006-11-17 16:45:44,2006-10-31,A,Agilent Technologies Inc,Dillon Adrian T,"EVP, Finance, Admin., CFO",A - Grant,21.0,369,79388,0%,7749.0,0.0,-1.0,1.0,14.0,NMG+A
1250,,2006-11-17 16:45:40,2006-10-31,A,Agilent Technologies Inc,Cooper David B Jr,SVP,A - Grant,30.26,671,15671,+4%,20313.0,0.0,-1.0,1.0,14.0,NMG+A
1251,,2006-11-03 14:47:27,2006-11-01,A,Agilent Technologies Inc,Rand A Barry,Dir,P - Purchase,33.9,238,9773,+2%,8064.0,-1.0,2.0,-2.0,12.0,NMG+A
1252,,2006-11-03 14:47:24,2006-11-01,A,Agilent Technologies Inc,Lawrence David M,Dir,P - Purchase,33.9,578,16689,+4%,19582.0,-1.0,2.0,-2.0,12.0,NMG+A
1253,,2006-11-03 14:47:20,2006-11-01,A,Agilent Technologies Inc,Kunz Heidi,Dir,P - Purchase,33.9,533,10318,+5%,18070.0,-1.0,2.0,-2.0,12.0,NMG+A
1254,,2006-11-03 14:47:16,2006-11-01,A,Agilent Technologies Inc,Koh Boon Hwee,Dir,P - Purchase,33.9,477,8338,+6%,16169.0,-1.0,2.0,-2.0,12.0,NMG+A
1255,,2006-11-03 14:47:13,2006-11-01,A,Agilent Technologies Inc,Joss Robert L,Dir,P - Purchase,33.9,477,10528,+5%,16169.0,-1.0,2.0,-2.0,12.0,NMG+A
1256,,2006-11-03 14:47:09,2006-11-01,A,Agilent Technologies Inc,Herbold Robert J,Dir,P - Purchase,33.9,112,6965,+2%,3810.0,-1.0,2.0,-2.0,12.0,NMG+A
1257,,2006-11-03 14:47:05,2006-11-01,A,Agilent Technologies Inc,Cullen James,Dir,P - Purchase,33.9,1241,26689,+5%,42060.0,-1.0,2.0,-2.0,12.0,NMG+A
1258,,2006-11-03 14:47:02,2006-11-01,A,Agilent Technologies Inc,Clark Paul N,Dir,P - Purchase,33.9,264,5382,+5%,8955.0,-1.0,2.0,-2.0,12.0,NMG+A
1259,D,2006-09-21 14:08:45,2006-09-19,A,Agilent Technologies Inc,Van Ingen Chris,SVP,M - OptEx,30.26,543,8775,+7%,16431.0,1.0,-1.0,7.0,8.0,NMG+A
1260,,2006-09-07 14:49:20,2006-09-05,A,Agilent Technologies Inc,Rand A Barry,Dir,A - Grant,31.26,240,9535,+3%,7500.0,-1.0,2.0,7.0,10.0,NMG+A
1261,,2006-09-07 14:49:16,2006-09-05,A,Agilent Technologies Inc,Lawrence David M,Dir,A - Grant,31.26,600,16111,+4%,18750.0,-1.0,2.0,7.0,10.0,NMG+A
1262,,2006-09-07 14:49:13,2006-09-05,A,Agilent Technologies Inc,Kunz Heidi,Dir,A - Grant,31.26,600,9785,+7%,18750.0,-1.0,2.0,7.0,10.0,NMG+A
1263,,2006-09-07 14:49:10,2006-09-05,A,Agilent Technologies Inc,Koh Boon Hwee,Dir,A - Grant,31.26,520,7861,+7%,16250.0,-1.0,2.0,7.0,10.0,NMG+A
1264,,2006-09-07 14:49:07,2006-09-05,A,Agilent Technologies Inc,Joss Robert L,Dir,A - Grant,31.26,520,10051,+5%,16250.0,-1.0,2.0,7.0,10.0,NMG+A
1265,,2006-09-07 14:49:04,2006-09-05,A,Agilent Technologies Inc,Cullen James,Dir,A - Grant,31.26,2079,25448,+9%,65000.0,-1.0,2.0,7.0,10.0,NMG+A
1266,,2006-09-07 14:49:00,2006-09-05,A,Agilent Technologies Inc,Clark Paul N,Dir,A - Grant,31.26,520,5118,+11%,16250.0,-1.0,2.0,7.0,10.0,NMG+A
1267,D,2006-08-23 19:10:45,2006-08-22,A,Agilent Technologies Inc,Sullivan William P,"Pres, CEO",M - OptEx,30.26,2168,11874,+22%,65604.0,0.0,3.0,8.0,15.0,NMG+A
1268,M,2006-08-17 17:15:48,2006-08-16,A,Agilent Technologies Inc,Cooper David B Jr,SVP,P - Purchase,32.22,15000,15000,New,483261.0,-1.0,-5.0,-4.0,8.0,NMG+A
1269,,2006-06-06 14:24:46,2006-04-28,A,Agilent Technologies Inc,White Thomas,SVP,A - Grant,21.0,1012,16331,+7%,21247.0,-1.0,-5.0,-9.0,-1.0,NMG+A
1270,,2006-06-06 14:24:44,2006-04-28,A,Agilent Technologies Inc,Van Ingen Chris,SVP,A - Grant,21.0,708,8232,+9%,14873.0,-1.0,-5.0,-9.0,-1.0,NMG+A
1271,,2006-06-06 14:24:40,2006-04-28,A,Agilent Technologies Inc,Halloran Jean,SVP,A - Grant,21.0,667,14498,+5%,13998.0,-1.0,-5.0,-9.0,-1.0,NMG+A
1272,,2006-06-06 14:24:37,2006-04-28,A,Agilent Technologies Inc,Dillon Adrian T,"EVP, Finance, Admin., CFO",A - Grant,21.0,643,78983,+1%,13498.0,-1.0,-5.0,-9.0,-1.0,NMG+A
1273,,2006-06-06 14:24:34,2006-04-28,A,Agilent Technologies Inc,Byrne Patrick J,SVP,A - Grant,21.0,1012,9174,+12%,21246.0,-1.0,-5.0,-9.0,-1.0,NMG+A
1274,,2006-06-06 14:13:23,2006-06-02,A,Agilent Technologies Inc,Rand A Barry,Dir,A - Grant,35.25,213,9295,+2%,7500.0,-1.0,-5.0,-9.0,-1.0,NMG+A
1275,,2006-06-06 14:13:19,2006-06-02,A,Agilent Technologies Inc,Lawrence David M,Dir,A - Grant,35.25,532,15511,+4%,18750.0,-1.0,-5.0,-9.0,-1.0,NMG+A
1276,,2006-06-06 14:13:16,2006-06-02,A,Agilent Technologies Inc,Kunz Heidi,Dir,A - Grant,35.25,532,9185,+6%,18750.0,-1.0,-5.0,-9.0,-1.0,NMG+A
1277,,2006-06-06 14:13:13,2006-06-02,A,Agilent Technologies Inc,Koh Boon Hwee,Dir,A - Grant,35.25,461,7341,+7%,16250.0,-1.0,-5.0,-9.0,-1.0,NMG+A
1278,,2006-06-06 14:13:09,2006-06-02,A,Agilent Technologies Inc,Joss Robert L,Dir,A - Grant,35.25,461,9531,+5%,16250.0,-1.0,-5.0,-9.0,-1.0,NMG+A
1279,,2006-06-06 14:13:06,2006-06-02,A,Agilent Technologies Inc,Cullen James,Dir,A - Grant,35.25,1844,23369,+9%,65000.0,-1.0,-5.0,-9.0,-1.0,NMG+A
1280,,2006-06-06 14:13:02,2006-06-02,A,Agilent Technologies Inc,Clark Paul N,Dir,A - Grant,35.25,461,4598,+11%,16250.0,-1.0,-5.0,-9.0,-1.0,NMG+A
1281,,2006-05-24 16:10:48,2006-04-28,A,Agilent Technologies Inc,Nordlund D Craig,"SVP, GC, Sec.",A - Grant,21.0,506,29114,+2%,10623.0,-1.0,2.0,-5.0,5.0,NMG+A
1282,,2006-05-24 16:10:48,2006-05-22,A,Agilent Technologies Inc,Nordlund D Craig,"SVP, GC, Sec.",G - Gift,0.0,-3078,29114,-10%,-0.0,-1.0,2.0,-5.0,5.0,NMG+A
1283,D,2006-05-19 15:00:01,2006-05-17,A,Agilent Technologies Inc,Clark Paul N,Dir,A - Grant,38.54,3373,4137,+442%,130000.0,-1.0,-3.0,-7.0,1.0,NMG+A
1284,D,2006-03-28 15:29:18,2006-03-24,A,Agilent Technologies Inc,White Thomas,SVP,M - OptEx,30.0,150000,15320,-111%,4500000.0,1.0,4.0,6.0,-10.0,NMG+A
1285,D,2006-03-28 15:29:18,2006-03-24,A,Agilent Technologies Inc,White Thomas,SVP,S - Sale+OE,37.39,-150000,15320,-91%,-5607813.0,1.0,4.0,6.0,-10.0,NMG+A
1286,D,2006-03-21 16:53:23,2006-03-17,A,Agilent Technologies Inc,Nordlund D Craig,"SVP, GC, Sec.",M - OptEx,26.35,46940,31686,-308%,1236804.0,0.0,-1.0,4.0,-16.0,NMG+A
1287,D,2006-03-21 16:53:23,2006-03-17,A,Agilent Technologies Inc,Nordlund D Craig,"SVP, GC, Sec.",S - Sale+OE,38.07,-46940,31686,-60%,-1787005.0,0.0,-1.0,4.0,-16.0,NMG+A
1288,,2006-03-06 15:14:18,2006-03-02,A,Agilent Technologies Inc,Rand A Barry,Dir,A - Grant,35.22,2058,9082,+29%,72500.0,0.0,0.0,5.0,-11.0,NMG+A
1289,,2006-03-06 15:14:13,2006-03-02,A,Agilent Technologies Inc,Lawrence David M,Dir,A - Grant,35.38,2367,14979,+19%,83750.0,0.0,0.0,5.0,-11.0,NMG+A
1290,,2006-03-06 15:14:12,2006-03-02,A,Agilent Technologies Inc,Kunz Heidi,Dir,A - Grant,35.38,2367,8653,+38%,83750.0,0.0,0.0,5.0,-11.0,NMG+A
1291,,2006-03-06 15:14:07,2006-03-02,A,Agilent Technologies Inc,Koh Boon Hwee,Dir,A - Grant,35.34,2299,6880,+50%,81250.0,0.0,0.0,5.0,-11.0,NMG+A
1292,,2006-03-06 15:14:07,2006-03-02,A,Agilent Technologies Inc,Joss Robert L,Dir,A - Grant,35.34,2299,9070,+34%,81250.0,0.0,0.0,5.0,-11.0,NMG+A
1293,,2006-03-06 15:14:00,2006-03-02,A,Agilent Technologies Inc,Herbold Robert J,Dir,A - Grant,35.09,1852,6852,+37%,65000.0,0.0,0.0,5.0,-11.0,NMG+A
1294,,2006-03-06 15:13:57,2006-03-02,A,Agilent Technologies Inc,Cullen James,Dir,A - Grant,35.73,3638,21525,+20%,130000.0,0.0,0.0,5.0,-11.0,NMG+A
1295,D,2006-02-16 17:39:43,2006-02-15,A,Agilent Technologies Inc,Lawrence David M,Dir,G - Gift,0.0,-2206,12612,+21%,-0.0,1.0,3.0,9.0,-8.0,NMG+A
1296,D,2006-02-16 17:39:43,2006-02-15,A,Agilent Technologies Inc,Lawrence David M,Dir,M - OptEx,0.29,1103,12612,+10%,320.0,1.0,3.0,9.0,-8.0,NMG+A
